"","x"
"8361",0
"8362",0
"8363",0
"8364",1
"8365",1
"8366",1
"8367",1
"8368",1
"8369",1
"8370",1
"8371",1
"8372",1
"8373",1
"8374",1
"8375",1
"8376",1
"8377",1
"8378",1
"8379",1
"8380",1
"8381",1
"8382",1
"8383",1
"8384",1
"8385",1
"8386",1
"8387",1
"8388",0
"8389",0
"8390",0
"8391",0
"8392",0
"8393",0
"8394",0
"8395",0
"8396",0
"8397",1
"8398",1
"8399",1
"8400",0
"8401",1
"8402",0
"8403",0
"8404",0
"8405",0
"8406",0
"8407",0
"8408",0
"8409",0
"8410",0
"8411",0
"8412",1
"8413",1
"8414",1
"8415",1
"8416",1
"8417",1
"8418",1
"8419",1
"8420",1
"8421",1
"8422",1
"8423",1
"8424",1
"8425",1
"8426",1
"8427",1
"8428",1
"8429",1
"8430",1
"8431",1
"8432",1
"8433",1
"8434",1
"8435",1
"8436",1
"8437",1
"8438",0
"8439",0
"8440",0
"8441",0
"8442",0
"8443",0
"8444",1
"8445",1
"8446",1
"8447",1
"8448",1
"8449",0
"8450",0
"8451",0
"8452",0
"8453",0
"8454",0
"8455",0
"8456",0
"8457",0
"8458",0
"8459",0
"8460",1
"8461",1
"8462",1
"8463",0
"8464",0
"8465",0
"8466",1
"8467",1
"8468",1
"8469",1
"8470",1
"8471",1
"8472",1
"8473",0
"8474",1
"8475",1
"8476",0
"8477",0
"8478",0
"8479",0
"8480",0
"8481",0
"8482",0
"8483",0
"8484",0
"8485",0
"8486",0
"8487",0
"8488",0
"8489",0
"8490",0
"8491",0
"8492",0
"8493",1
"8494",1
"8495",1
"8496",0
"8497",1
"8498",0
"8499",0
"8500",0
"8501",0
"8502",0
"8503",0
"8504",0
"8505",0
"8506",0
"8507",0
"8508",1
"8509",1
"8510",1
"8511",0
"8512",0
"8513",0
"8514",0
"8515",1
"8516",1
"8517",1
"8518",1
"8519",1
"8520",1
"8521",1
"8522",1
"8523",0
"8524",0
"8525",0
"8526",1
"8527",1
"8528",0
"8529",1
"8530",0
"8531",0
"8532",0
"8533",1
"8534",0
"8535",0
"8536",0
"8537",0
"8538",0
"8539",0
"8540",1
"8541",1
"8542",1
"8543",1
"8544",1
"8545",1
"8546",1
"8547",0
"8548",0
"8549",0
"8550",0
"8551",0
"8552",0
"8553",0
"8554",1
"8555",1
"8556",1
"8557",1
"8558",1
"8559",1
"8560",1
"8561",1
"8562",1
"8563",1
"8564",1
"8565",1
"8566",1
"8567",1
"8568",1
"8569",1
"8570",1
"8571",1
"8572",1
"8573",1
"8574",0
"8575",0
"8576",1
"8577",1
"8578",0
"8579",0
"8580",0
"8581",0
"8582",0
"8583",0
"8584",0
"8585",0
"8586",0
"8587",0
"8588",1
"8589",1
"8590",1
"8591",1
"8592",1
"8593",1
"8594",1
"8595",0
"8596",0
"8597",0
"8598",0
"8599",0
"8600",0
"8601",0
"8602",0
"8603",0
"8604",0
"8605",0
"8606",1
"8607",1
"8608",1
"8609",1
"8610",1
"8611",1
"8612",1
"8613",1
"8614",1
"8615",1
"8616",1
"8617",1
"8618",1
"8619",0
"8620",1
"8621",0
"8622",1
"8623",1
"8624",1
"8625",1
"8626",1
"8627",1
"8628",1
"8629",1
"8630",1
"8631",1
"8632",1
"8633",1
"8634",1
"8635",1
"8636",1
"8637",1
"8638",1
"8639",0
"8640",0
"8641",0
"8642",0
"8643",0
"8644",0
"8645",0
"8646",0
"8647",0
"8648",0
"8649",0
"8650",0
"8651",0
"8652",0
"8653",0
"8654",0
"8655",1
"8656",1
"8657",1
"8658",1
"8659",1
"8660",1
"8661",1
"8662",1
"8663",1
"8664",1
"8665",0
"8666",0
"8667",0
"8668",0
"8669",0
"8670",1
"8671",1
"8672",1
"8673",1
"8674",1
"8675",1
"8676",1
"8677",1
"8678",1
"8679",1
"8680",1
"8681",1
"8682",1
"8683",1
"8684",1
"8685",1
"8686",1
"8687",1
"8688",0
"8689",0
"8690",0
"8691",0
"8692",0
"8693",0
"8694",0
"8695",0
"8696",0
"8697",0
"8698",1
"8699",1
"8700",1
"8701",1
"8702",1
"8703",0
"8704",1
"8705",1
"8706",1
"8707",1
"8708",1
"8709",1
"8710",1
"8711",1
"8712",1
"8713",1
"8714",1
"8715",1
"8716",1
"8717",1
"8718",1
"8719",1
"8720",1
"8721",1
"8722",1
"8723",1
"8724",1
"8725",1
"8726",0
"8727",0
"8728",0
"8729",0
"8730",0
"8731",0
"8732",0
"8733",1
"8734",0
"8735",0
"8736",1
"8737",0
"8738",0
"8739",0
"8740",0
"8741",0
"8742",0
"8743",0
"8744",0
"8745",0
"8746",0
"8747",0
"8748",0
"8749",1
"8750",0
"8751",0
"8752",0
"8753",0
"8754",0
"8755",1
"8756",1
"8757",1
"8758",1
"8759",1
"8760",1
"8761",1
"8762",1
"8763",1
"8764",0
"8765",0
"8766",0
"8767",0
"8768",1
"8769",1
"8770",1
"8771",1
"8772",0
"8773",1
"8774",1
"8775",1
"8776",0
"8777",0
"8778",0
"8779",0
"8780",0
"8781",0
"8782",0
"8783",0
"8784",0
"8785",0
"8786",0
"8787",0
"8788",0
"8789",0
"8790",0
"8791",0
"8792",0
"8793",1
"8794",1
"8795",1
"8796",1
"8797",1
"8798",1
"8799",1
"8800",1
"8801",1
"8802",1
"8803",1
"8804",1
"8805",1
"8806",1
"8807",1
"8808",1
"8809",1
"8810",1
"8811",1
"8812",0
"8813",0
"8814",1
"8815",0
"8816",1
"8817",1
"8818",1
"8819",1
"8820",1
"8821",1
"8822",1
"8823",0
"8824",0
"8825",0
"8826",0
"8827",1
"8828",0
"8829",1
"8830",1
"8831",0
"8832",1
"8833",0
"8834",0
"8835",0
"8836",0
"8837",0
"8838",0
"8839",0
"8840",0
"8841",0
"8842",0
"8843",1
"8844",1
"8845",1
"8846",1
"8847",0
"8848",0
"8849",1
"8850",1
"8851",1
"8852",1
"8853",1
"8854",1
"8855",1
"8856",1
"8857",1
"8858",1
"8859",1
"8860",1
"8861",1
"8862",1
"8863",1
"8864",1
"8865",1
"8866",1
"8867",1
"8868",1
"8869",1
"8870",1
"8871",1
"8872",1
"8873",1
"8874",1
"8875",1
"8876",1
"8877",1
"8878",1
"8879",1
"8880",1
"8881",1
"8882",0
"8883",0
"8884",0
"8885",0
"8886",0
"8887",0
"8888",0
"8889",0
"8890",0
"8891",0
"8892",1
"8893",1
"8894",1
"8895",1
"8896",1
"8897",1
"8898",1
"8899",1
"8900",1
"8901",1
"8902",1
"8903",1
"8904",0
"8905",0
"8906",0
"8907",0
"8908",0
"8909",0
"8910",0
"8911",0
"8912",0
"8913",0
"8914",0
"8915",0
"8916",0
"8917",0
"8918",0
"8919",0
"8920",0
"8921",0
"8922",0
"8923",0
"8924",0
"8925",1
"8926",1
"8927",0
"8928",1
"8929",1
"8930",0
"8931",0
"8932",0
"8933",0
"8934",0
"8935",0
"8936",0
"8937",0
"8938",0
"8939",0
"8940",0
"8941",0
"8942",1
"8943",1
"8944",1
"8945",1
"8946",1
"8947",1
"8948",1
"8949",1
"8950",1
"8951",1
"8952",1
"8953",1
"8954",1
"8955",0
"8956",0
"8957",1
"8958",1
"8959",1
"8960",0
"8961",0
"8962",0
"8963",1
"8964",0
"8965",1
"8966",1
"8967",0
"8968",0
"8969",0
"8970",0
"8971",1
"8972",1
"8973",1
"8974",0
"8975",0
"8976",0
"8977",0
"8978",0
"8979",0
"8980",0
"8981",0
"8982",0
"8983",0
"8984",0
"8985",0
"8986",0
"8987",0
"8988",0
"8989",1
"8990",0
"8991",1
"8992",0
"8993",0
"8994",0
"8995",0
"8996",0
"8997",0
"8998",0
"8999",0
"9000",0
"9001",0
"9002",0
"9003",0
"9004",0
"9005",0
"9006",0
"9007",0
"9008",0
"9009",0
"9010",0
"9011",1
"9012",1
"9013",1
"9014",1
"9015",1
"9016",0
"9017",0
"9018",0
"9019",0
"9020",0
"9021",1
"9022",0
"9023",0
"9024",0
"9025",0
"9026",0
"9027",0
"9028",0
"9029",0
"9030",0
"9031",0
"9032",0
"9033",1
"9034",1
"9035",1
"9036",1
"9037",1
"9038",1
"9039",1
"9040",0
"9041",0
"9042",0
"9043",0
"9044",0
"9045",0
"9046",0
"9047",0
"9048",0
"9049",0
"9050",0
"9051",0
"9052",0
"9053",0
"9054",0
"9055",0
"9056",0
"9057",0
"9058",0
"9059",0
"9060",0
"9061",0
"9062",0
"9063",1
"9064",1
"9065",1
"9066",0
"9067",1
"9068",0
"9069",0
"9070",0
"9071",0
"9072",0
"9073",1
"9074",0
"9075",0
"9076",0
"9077",0
"9078",1
"9079",1
"9080",1
"9081",1
"9082",1
"9083",1
"9084",1
"9085",1
"9086",1
"9087",1
"9088",1
"9089",1
"9090",1
"9091",0
"9092",1
"9093",1
"9094",1
"9095",0
"9096",0
"9097",0
"9098",1
"9099",0
"9100",0
"9101",0
"9102",1
"9103",0
"9104",0
"9105",0
"9106",0
"9107",1
"9108",0
"9109",0
"9110",0
"9111",0
"9112",0
"9113",0
"9114",0
"9115",0
"9116",0
"9117",1
"9118",1
"9119",1
"9120",1
"9121",1
"9122",0
"9123",0
"9124",0
"9125",0
"9126",0
"9127",0
"9128",0
"9129",0
"9130",1
"9131",1
"9132",1
"9133",1
"9134",1
"9135",0
"9136",0
"9137",1
"9138",1
"9139",1
"9140",1
"9141",1
"9142",1
"9143",1
"9144",1
"9145",1
"9146",1
"9147",1
"9148",1
"9149",1
"9150",1
"9151",1
"9152",1
"9153",1
"9154",1
"9155",1
"9156",1
"9157",1
"9158",1
"9159",1
"9160",1
"9161",1
"9162",0
"9163",1
"9164",1
"9165",1
"9166",1
"9167",1
"9168",1
"9169",0
"9170",0
"9171",0
"9172",0
"9173",0
"9174",0
"9175",0
"9176",0
"9177",0
"9178",0
"9179",1
"9180",1
"9181",1
"9182",1
"9183",0
"9184",0
"9185",1
"9186",1
"9187",1
"9188",1
"9189",1
"9190",1
"9191",1
"9192",1
"9193",1
"9194",1
"9195",1
"9196",1
"9197",1
"9198",1
"9199",1
"9200",1
"9201",1
"9202",1
"9203",1
"9204",1
"9205",1
"9206",1
"9207",1
"9208",1
"9209",1
"9210",0
"9211",1
"9212",0
"9213",1
"9214",0
"9215",0
"9216",0
"9217",0
"9218",0
"9219",0
"9220",0
"9221",0
"9222",0
"9223",0
"9224",0
"9225",0
"9226",0
"9227",1
"9228",1
"9229",1
"9230",1
"9231",0
"9232",1
"9233",1
"9234",1
"9235",1
"9236",1
"9237",1
"9238",1
"9239",1
"9240",1
"9241",1
"9242",1
"9243",1
"9244",1
"9245",1
"9246",1
"9247",1
"9248",1
"9249",1
"9250",1
"9251",1
"9252",0
"9253",0
"9254",1
"9255",0
"9256",0
"9257",0
"9258",0
"9259",0
"9260",0
"9261",1
"9262",0
"9263",0
"9264",0
"9265",0
"9266",0
"9267",0
"9268",0
"9269",0
"9270",0
"9271",0
"9272",0
"9273",0
"9274",0
"9275",0
"9276",0
"9277",0
"9278",0
"9279",0
"9280",0
"9281",0
"9282",0
"9283",0
"9284",0
"9285",0
"9286",0
"9287",0
"9288",0
"9289",0
"9290",0
"9291",0
"9292",0
"9293",0
"9294",0
"9295",0
"9296",0
"9297",0
"9298",0
"9299",0
"9300",0
"9301",0
"9302",0
"9303",0
"9304",0
"9305",0
"9306",0
"9307",0
"9308",0
"9309",1
"9310",1
"9311",0
"9312",0
"9313",0
"9314",0
"9315",0
"9316",0
"9317",0
"9318",0
"9319",0
"9320",0
"9321",0
"9322",0
"9323",0
"9324",1
"9325",1
"9326",1
"9327",1
"9328",1
"9329",1
"9330",1
"9331",1
"9332",1
"9333",1
"9334",1
"9335",1
"9336",1
"9337",1
"9338",1
"9339",1
"9340",1
"9341",1
"9342",1
"9343",1
"9344",1
"9345",1
"9346",1
"9347",1
"9348",1
"9349",1
"9350",1
"9351",1
"9352",0
"9353",0
"9354",0
"9355",0
"9356",0
"9357",0
"9358",0
"9359",0
"9360",0
"9361",0
"9362",0
"9363",0
"9364",0
"9365",0
"9366",0
"9367",0
"9368",0
"9369",0
"9370",0
"9371",0
"9372",0
"9373",1
"9374",1
"9375",0
"9376",1
"9377",1
"9378",1
"9379",1
"9380",1
"9381",1
"9382",1
"9383",1
"9384",1
"9385",1
"9386",1
"9387",1
"9388",1
"9389",1
"9390",1
"9391",1
"9392",1
"9393",1
"9394",1
"9395",1
"9396",1
"9397",1
"9398",1
"9399",1
"9400",1
"9401",1
"9402",1
"9403",1
"9404",1
"9405",1
"9406",1
"9407",1
"9408",1
"9409",1
"9410",0
"9411",0
"9412",0
"9413",0
"9414",0
"9415",0
"9416",0
"9417",0
"9418",0
"9419",1
"9420",1
"9421",1
"9422",1
"9423",0
"9424",0
"9425",1
"9426",1
"9427",0
"9428",0
"9429",0
"9430",0
"9431",0
"9432",0
"9433",0
"9434",0
"9435",0
"9436",0
"9437",0
"9438",0
"9439",0
"9440",0
"9441",0
"9442",0
"9443",0
"9444",0
"9445",0
"9446",0
"9447",0
"9448",0
"9449",0
"9450",0
"9451",0
"9452",0
"9453",0
"9454",0
"9455",0
"9456",0
"9457",0
"9458",0
"9459",0
"9460",0
"9461",0
"9462",0
"9463",0
"9464",0
"9465",0
"9466",0
"9467",1
"9468",1
"9469",1
"9470",1
"9471",0
"9472",1
"9473",1
"9474",1
"9475",1
"9476",1
"9477",1
"9478",1
"9479",1
"9480",1
"9481",1
"9482",1
"9483",1
"9484",1
"9485",1
"9486",1
"9487",1
"9488",1
"9489",1
"9490",1
"9491",0
"9492",0
"9493",0
"9494",0
"9495",0
"9496",0
"9497",0
"9498",0
"9499",1
"9500",1
"9501",1
"9502",1
"9503",1
"9504",1
"9505",0
"9506",0
"9507",0
"9508",0
"9509",0
"9510",0
"9511",0
"9512",0
"9513",0
"9514",0
"9515",1
"9516",1
"9517",1
"9518",1
"9519",0
"9520",1
"9521",0
"9522",1
"9523",1
"9524",1
"9525",1
"9526",1
"9527",1
"9528",1
"9529",1
"9530",1
"9531",1
"9532",1
"9533",1
"9534",1
"9535",1
"9536",1
"9537",0
"9538",1
"9539",0
"9540",1
"9541",0
"9542",1
"9543",1
"9544",0
"9545",1
"9546",0
"9547",1
"9548",1
"9549",1
"9550",1
"9551",1
"9552",1
"9553",1
"9554",0
"9555",0
"9556",0
"9557",0
"9558",0
"9559",0
"9560",0
"9561",1
"9562",1
"9563",1
"9564",1
"9565",1
"9566",1
"9567",1
"9568",1
"9569",1
"9570",1
"9571",1
"9572",1
"9573",1
"9574",1
"9575",1
"9576",1
"9577",1
"9578",1
"9579",1
"9580",1
"9581",1
"9582",1
"9583",1
"9584",1
"9585",1
"9586",1
"9587",1
"9588",1
"9589",1
"9590",1
"9591",1
"9592",1
"9593",1
"9594",1
"9595",1
"9596",1
"9597",1
"9598",0
"9599",0
"9600",1
"9601",1
"9602",0
"9603",0
"9604",0
"9605",0
"9606",0
"9607",0
"9608",0
"9609",0
"9610",0
"9611",0
"9612",0
"9613",0
"9614",1
"9615",1
"9616",1
"9617",1
"9618",1
"9619",1
"9620",1
"9621",1
"9622",1
"9623",0
"9624",0
"9625",0
"9626",0
"9627",0
"9628",0
"9629",0
"9630",0
"9631",0
"9632",0
"9633",0
"9634",0
"9635",0
"9636",0
"9637",0
"9638",0
"9639",0
"9640",0
"9641",0
"9642",0
"9643",0
"9644",0
"9645",0
"9646",0
"9647",0
"9648",0
"9649",0
"9650",0
"9651",0
"9652",0
"9653",0
"9654",0
"9655",0
"9656",0
"9657",0
"9658",0
"9659",0
"9660",0
"9661",0
"9662",0
"9663",1
"9664",1
"9665",1
"9666",1
"9667",1
"9668",1
"9669",1
"9670",1
"9671",1
"9672",1
"9673",1
"9674",0
"9675",0
"9676",0
"9677",0
"9678",0
"9679",1
"9680",1
"9681",0
"9682",0
"9683",0
"9684",0
"9685",0
"9686",0
"9687",1
"9688",1
"9689",1
"9690",1
"9691",1
"9692",1
"9693",1
"9694",1
"9695",0
"9696",1
"9697",0
"9698",0
"9699",0
"9700",0
"9701",0
"9702",0
"9703",0
"9704",0
"9705",0
"9706",0
"9707",1
"9708",1
"9709",1
"9710",1
"9711",1
"9712",1
"9713",0
"9714",0
"9715",1
"9716",1
"9717",1
"9718",1
"9719",0
"9720",0
"9721",1
"9722",1
"9723",1
"9724",1
"9725",1
"9726",1
"9727",1
"9728",1
"9729",1
"9730",1
"9731",1
"9732",0
"9733",0
"9734",0
"9735",0
"9736",0
"9737",1
"9738",0
"9739",1
"9740",1
"9741",1
"9742",0
"9743",1
"9744",0
"9745",0
"9746",0
"9747",0
"9748",0
"9749",0
"9750",0
"9751",0
"9752",0
"9753",0
"9754",1
"9755",1
"9756",1
"9757",1
"9758",1
"9759",0
"9760",0
"9761",1
"9762",1
"9763",1
"9764",1
"9765",1
"9766",1
"9767",1
"9768",1
"9769",1
"9770",1
"9771",1
"9772",1
"9773",1
"9774",1
"9775",1
"9776",1
"9777",1
"9778",1
"9779",0
"9780",0
"9781",0
"9782",0
"9783",0
"9784",0
"9785",0
"9786",0
"9787",1
"9788",1
"9789",0
"9790",0
"9791",0
"9792",1
"9793",0
"9794",0
"9795",0
"9796",0
"9797",0
"9798",0
"9799",0
"9800",0
"9801",0
"9802",0
"9803",0
"9804",0
"9805",0
"9806",0
"9807",0
"9808",0
"9809",0
"9810",0
"9811",1
"9812",0
"9813",1
"9814",1
"9815",1
"9816",1
"9817",1
"9818",1
"9819",1
"9820",1
"9821",1
"9822",1
"9823",1
"9824",1
"9825",1
"9826",1
"9827",0
"9828",0
"9829",0
"9830",0
"9831",0
"9832",0
"9833",0
"9834",0
"9835",1
"9836",1
"9837",1
"9838",1
"9839",0
"9840",0
"9841",0
"9842",0
"9843",0
"9844",0
"9845",0
"9846",0
"9847",0
"9848",0
"9849",1
"9850",1
"9851",1
"9852",1
"9853",1
"9854",1
"9855",0
"9856",0
"9857",1
"9858",1
"9859",1
"9860",1
"9861",1
"9862",1
"9863",1
"9864",1
"9865",1
"9866",1
"9867",1
"9868",1
"9869",0
"9870",1
"9871",0
"9872",1
"9873",0
"9874",0
"9875",0
"9876",0
"9877",0
"9878",0
"9879",0
"9880",0
"9881",0
"9882",0
"9883",0
"9884",0
"9885",1
"9886",1
"9887",1
"9888",1
"9889",0
"9890",0
"9891",0
"9892",0
"9893",0
"9894",0
"9895",0
"9896",0
"9897",0
"9898",1
"9899",0
"9900",0
"9901",0
"9902",1
"9903",0
"9904",0
"9905",0
"9906",0
"9907",1
"9908",1
"9909",1
"9910",1
"9911",1
"9912",1
"9913",1
"9914",1
"9915",1
"9916",1
"9917",1
"9918",1
"9919",1
"9920",1
"9921",1
"9922",1
"9923",0
"9924",0
"9925",0
"9926",0
"9927",0
"9928",0
"9929",0
"9930",0
"9931",0
"9932",1
"9933",1
"9934",1
"9935",1
"9936",0
"9937",0
"9938",0
"9939",0
"9940",0
"9941",0
"9942",0
"9943",0
"9944",0
"9945",0
"9946",0
"9947",1
"9948",1
"9949",1
"9950",1
"9951",1
"9952",1
"9953",1
"9954",1
"9955",1
"9956",1
"9957",1
"9958",1
"9959",1
"9960",1
"9961",1
"9962",1
"9963",1
"9964",1
"9965",0
"9966",1
"9967",1
"9968",1
"9969",1
"9970",1
"9971",1
"9972",1
"9973",1
"9974",1
"9975",1
"9976",1
"9977",1
"9978",1
"9979",1
"9980",1
"9981",1
"9982",1
"9983",0
"9984",0
"9985",0
"9986",0
"9987",0
"9988",0
"9989",0
"9990",0
"9991",0
"9992",0
"9993",0
"9994",0
"9995",0
"9996",1
"9997",1
"9998",1
"9999",1
"10000",1
"10001",1
"10002",1
"10003",1
"10004",1
"10005",1
"10006",1
"10007",1
"10008",1
"10009",1
"10010",1
"10011",1
"10012",1
"10013",1
"10014",1
"10015",1
"10016",1
"10017",1
"10018",1
"10019",1
"10020",1
"10021",1
"10022",1
"10023",1
"10024",1
"10025",1
"10026",1
"10027",1
"10028",1
"10029",0
"10030",0
"10031",0
"10032",0
"10033",0
"10034",0
"10035",0
"10036",0
"10037",0
"10038",0
"10039",0
"10040",0
"10041",0
"10042",0
"10043",1
"10044",1
"10045",1
"10046",1
"10047",0
"10048",1
"10049",1
"10050",1
"10051",1
"10052",1
"10053",1
"10054",1
"10055",1
"10056",1
"10057",1
"10058",1
"10059",1
"10060",1
"10061",1
"10062",1
"10063",1
"10064",1
"10065",1
"10066",1
"10067",1
"10068",1
"10069",1
"10070",1
"10071",1
"10072",1
"10073",1
"10074",0
"10075",1
"10076",0
"10077",1
"10078",0
"10079",0
"10080",1
"10081",0
"10082",0
"10083",0
"10084",0
"10085",0
"10086",0
"10087",0
"10088",0
"10089",0
"10090",1
"10091",1
"10092",1
"10093",1
"10094",1
"10095",1
"10096",1
"10097",1
"10098",1
"10099",1
"10100",1
"10101",1
"10102",1
"10103",1
"10104",1
"10105",1
"10106",1
"10107",1
"10108",1
"10109",1
"10110",1
"10111",1
"10112",1
"10113",1
"10114",1
"10115",1
"10116",0
"10117",1
"10118",1
"10119",1
"10120",0
"10121",0
"10122",0
"10123",0
"10124",0
"10125",1
"10126",1
"10127",1
"10128",0
"10129",0
"10130",0
"10131",0
"10132",0
"10133",0
"10134",0
"10135",0
"10136",0
"10137",0
"10138",1
"10139",1
"10140",1
"10141",1
"10142",1
"10143",1
"10144",1
"10145",1
"10146",1
"10147",1
"10148",1
"10149",1
"10150",1
"10151",1
"10152",1
"10153",1
"10154",1
"10155",1
"10156",1
"10157",1
"10158",1
"10159",1
"10160",1
"10161",1
"10162",1
"10163",1
"10164",0
"10165",0
"10166",0
"10167",0
"10168",1
"10169",1
"10170",1
"10171",1
"10172",1
"10173",1
"10174",1
"10175",1
"10176",1
"10177",0
"10178",0
"10179",0
"10180",0
"10181",0
"10182",0
"10183",0
"10184",0
"10185",0
"10186",0
"10187",1
"10188",1
"10189",1
"10190",1
"10191",0
"10192",0
"10193",0
"10194",0
"10195",0
"10196",0
"10197",0
"10198",0
"10199",0
"10200",0
"10201",1
"10202",1
"10203",1
"10204",1
"10205",1
"10206",1
"10207",1
"10208",0
"10209",0
"10210",0
"10211",0
"10212",0
"10213",0
"10214",0
"10215",0
"10216",0
"10217",1
"10218",0
"10219",1
"10220",1
"10221",1
"10222",1
"10223",0
"10224",1
"10225",0
"10226",0
"10227",0
"10228",0
"10229",0
"10230",0
"10231",0
"10232",0
"10233",0
"10234",0
"10235",1
"10236",1
"10237",1
"10238",0
"10239",0
"10240",0
"10241",0
"10242",0
"10243",0
"10244",1
"10245",1
"10246",1
"10247",1
"10248",1
"10249",1
"10250",1
"10251",1
"10252",1
"10253",1
"10254",1
"10255",1
"10256",1
"10257",1
"10258",0
"10259",0
"10260",0
"10261",0
"10262",0
"10263",0
"10264",0
"10265",0
"10266",0
"10267",1
"10268",1
"10269",1
"10270",1
"10271",1
"10272",1
"10273",0
"10274",0
"10275",0
"10276",0
"10277",0
"10278",0
"10279",0
"10280",0
"10281",0
"10282",0
"10283",0
"10284",0
"10285",0
"10286",1
"10287",1
"10288",1
"10289",1
"10290",1
"10291",1
"10292",1
"10293",1
"10294",1
"10295",0
"10296",0
"10297",1
"10298",1
"10299",0
"10300",0
"10301",1
"10302",0
"10303",0
"10304",1
"10305",1
"10306",1
"10307",1
"10308",0
"10309",0
"10310",1
"10311",1
"10312",0
"10313",0
"10314",0
"10315",0
"10316",1
"10317",0
"10318",0
"10319",0
"10320",0
"10321",0
"10322",0
"10323",0
"10324",0
"10325",0
"10326",0
"10327",0
"10328",0
"10329",0
"10330",0
"10331",0
"10332",0
"10333",1
"10334",1
"10335",1
"10336",1
"10337",1
"10338",1
"10339",1
"10340",1
"10341",1
"10342",1
"10343",1
"10344",1
"10345",1
"10346",1
"10347",0
"10348",1
"10349",0
"10350",0
"10351",0
"10352",0
"10353",0
"10354",1
"10355",1
"10356",1
"10357",1
"10358",1
"10359",1
"10360",1
"10361",0
"10362",0
"10363",1
"10364",1
"10365",1
"10366",0
"10367",0
"10368",0
"10369",0
"10370",0
"10371",0
"10372",0
"10373",0
"10374",0
"10375",0
"10376",0
"10377",0
"10378",1
"10379",1
"10380",1
"10381",1
"10382",1
"10383",1
"10384",1
"10385",1
"10386",1
"10387",1
"10388",1
"10389",1
"10390",1
"10391",1
"10392",1
"10393",1
"10394",1
"10395",1
"10396",1
"10397",1
"10398",1
"10399",1
"10400",1
"10401",1
"10402",1
"10403",0
"10404",0
"10405",0
"10406",0
"10407",0
"10408",0
"10409",1
"10410",0
"10411",1
"10412",0
"10413",1
"10414",1
"10415",1
"10416",0
"10417",1
"10418",0
"10419",0
"10420",0
"10421",0
"10422",0
"10423",0
"10424",1
"10425",1
"10426",0
"10427",1
"10428",1
"10429",1
"10430",1
"10431",0
"10432",0
"10433",0
"10434",0
"10435",1
"10436",1
"10437",1
"10438",1
"10439",0
"10440",1
"10441",1
"10442",1
"10443",1
"10444",0
"10445",0
"10446",1
"10447",1
"10448",1
"10449",1
"10450",1
"10451",0
"10452",0
"10453",0
"10454",0
"10455",0
"10456",0
"10457",0
"10458",0
"10459",0
"10460",0
"10461",1
"10462",0
"10463",0
"10464",1
"10465",0
"10466",0
"10467",0
"10468",0
"10469",0
"10470",0
"10471",0
"10472",0
"10473",0
"10474",0
"10475",1
"10476",1
"10477",1
"10478",1
"10479",0
"10480",0
"10481",1
"10482",0
"10483",0
"10484",0
"10485",0
"10486",0
"10487",0
"10488",0
"10489",0
"10490",0
"10491",1
"10492",1
"10493",1
"10494",0
"10495",0
"10496",0
"10497",0
"10498",0
"10499",0
"10500",0
"10501",0
"10502",0
"10503",0
"10504",0
"10505",0
"10506",0
"10507",1
"10508",0
"10509",0
"10510",0
"10511",0
"10512",1
"10513",1
"10514",0
"10515",0
"10516",0
"10517",0
"10518",0
"10519",0
"10520",1
"10521",1
"10522",0
"10523",1
"10524",1
"10525",1
"10526",1
"10527",1
"10528",1
"10529",1
"10530",1
"10531",1
"10532",1
"10533",1
"10534",1
"10535",1
"10536",1
"10537",0
"10538",1
"10539",1
"10540",1
"10541",1
"10542",1
"10543",1
"10544",1
"10545",1
"10546",1
"10547",1
"10548",1
"10549",1
"10550",1
"10551",1
"10552",1
"10553",1
"10554",1
"10555",1
"10556",1
"10557",1
"10558",1
"10559",1
"10560",1
"10561",1
"10562",0
"10563",0
"10564",0
"10565",0
"10566",0
"10567",0
"10568",0
"10569",0
"10570",0
"10571",0
"10572",0
"10573",1
"10574",1
"10575",0
"10576",1
"10577",1
"10578",1
"10579",1
"10580",1
"10581",1
"10582",1
"10583",1
"10584",1
"10585",1
"10586",0
"10587",0
"10588",0
"10589",0
"10590",0
"10591",1
"10592",0
"10593",1
"10594",0
"10595",0
"10596",0
"10597",0
"10598",0
"10599",0
"10600",0
"10601",0
"10602",0
"10603",0
"10604",0
"10605",1
"10606",0
"10607",0
"10608",0
"10609",0
"10610",0
"10611",0
"10612",0
"10613",0
"10614",0
"10615",0
"10616",0
"10617",0
"10618",0
"10619",0
"10620",0
"10621",0
"10622",0
"10623",1
"10624",1
"10625",1
"10626",1
"10627",1
"10628",1
"10629",1
"10630",1
"10631",0
"10632",0
"10633",0
"10634",0
"10635",0
"10636",0
"10637",0
"10638",0
"10639",0
"10640",0
"10641",0
"10642",0
"10643",0
"10644",0
"10645",0
"10646",0
"10647",0
"10648",0
"10649",0
"10650",0
"10651",1
"10652",0
"10653",1
"10654",0
"10655",0
"10656",0
"10657",0
"10658",0
"10659",0
"10660",0
"10661",0
"10662",0
"10663",0
"10664",0
"10665",0
"10666",0
"10667",0
"10668",0
"10669",0
"10670",0
"10671",0
"10672",1
"10673",1
"10674",1
"10675",1
"10676",1
"10677",1
"10678",1
"10679",1
"10680",0
"10681",1
"10682",0
"10683",0
"10684",0
"10685",0
"10686",0
"10687",0
"10688",0
"10689",0
"10690",1
"10691",0
"10692",1
